,Population,Region,Region2,WolfID,WolfID_2,unpublished.vs.published,Estimation_Method,Date_median,Date_lowerrange,Date_upperrange,Lat,Lat,Long,DOY,originalDOY,originalMatingDate,Annual_Mean_Temperature_bio1,Mean_Diurnal_Range_BIO2,Temperature_Annual_Range_BIO7,Mean_Temperature_of_Wettest_Quarter_BIO8,Mean_Temperature_of_Driest_Quarter_bio9,Mean_Temperature_of_Warmest_Quarter_BIO10,Mean_Temperature_of_Coldest_Quarter_bio11,Annual_Precipitation,Precipitation_Seasonality,day_change_rate_mating,originalMatingDate_5days_before,originalMatingDate_5days_after,daylength_5_days_before,daylength_5_days_after,mating_daylength_change,PC1,PC2,daylength_original_matingdate,mean_ndvi,sd_ndvi
302,Alaska-Canada,NorthAmerica,NorthAmerica,Mahoney-96,,unpublished,GPS,5/3/12,,,65.046937,65,-143.22796,184,124,59,-5.691666603,11.76666641,51.5,12.60000038,-14.26666641,12.60000038,-23.43333435,223,82.52367401,-0.803022084,54,64,8.868204364,10.03160725,1.163402887,2.34383602,-2.013638469,9.450511706,0.234495652,0.400827706
303,Alaska-Canada,NorthAmerica,NorthAmerica,Mahoney-97,,unpublished,GPS,5/8/11,,,65.046937,65,-143.22796,189,129,64,-5.691666603,11.76666641,51.5,12.60000038,-14.26666641,12.60000038,-23.43333435,223,82.52367401,-0.800609962,59,69,9.450511706,10.61150872,1.160997014,2.34383602,-2.013638469,10.03160725,0.234495652,0.400827706
304,Alaska-Canada,NorthAmerica,NorthAmerica,Mahoney-97,,unpublished,GPS,5/3/12,,,65.046937,65,-143.22796,184,124,59,-5.691666603,11.76666641,51.5,12.60000038,-14.26666641,12.60000038,-23.43333435,223,82.52367401,-0.803022084,54,64,8.868204364,10.03160725,1.163402887,2.34383602,-2.013638469,9.450511706,0.234495652,0.400827706
305,Alaska-Canada,NorthAmerica,NorthAmerica,Mahoney-97,,unpublished,GPS,5/20/13,,,65.046937,65,-143.22796,202,142,77,-5.691666603,11.76666641,51.5,12.60000038,-14.26666641,12.60000038,-23.43333435,223,82.52367401,-0.794570146,72,82,10.95896225,12.11562257,1.15666032,2.34383602,-2.013638469,11.53747295,0.234495652,0.400827706
306,Alaska-Canada,NorthAmerica,NorthAmerica,Mahoney-97,,unpublished,GPS,5/11/15,,,65.046937,65,-143.22796,192,132,67,-5.691666603,11.76666641,51.5,12.60000038,-14.26666641,12.60000038,-23.43333435,223,82.52367401,-0.79881937,62,72,9.799318688,10.95896225,1.159643562,2.34383602,-2.013638469,10.37968096,0.234495652,0.400827706
307,Alaska-Canada,NorthAmerica,NorthAmerica,Mahoney-98,,unpublished,GPS,5/22/07,,,67.8361967,67,-135.76367,203,143,78,-9.591666222,7.716666698,44.09999847,8.683333397,-20.56666565,8.683333397,-23.79999924,318,46.70993805,-0.907734896,73,83,10.94227843,12.26416121,1.321882772,2.215113698,-0.242042541,11.60372459,0.003643478,0.234506014
308,Alaska-Canada,NorthAmerica,NorthAmerica,Mahoney-99,,unpublished,GPS,5/13/07,,,67.8361967,67,-135.76367,194,134,69,-9.591666222,7.716666698,44.09999847,8.683333397,-20.56666565,8.683333397,-23.79999924,318,46.70993805,-0.917255088,64,74,9.743697223,11.07472943,1.331032203,2.215113698,-0.242042541,10.4112566,0.003643478,0.234506014
309,Alaska-Canada,NorthAmerica,NorthAmerica,Mahoney-100,,unpublished,GPS,5/10/07,,,67.8361967,67,-135.76367,191,131,66,-9.591666222,7.716666698,44.09999847,8.683333397,-20.56666565,8.683333397,-23.79999924,318,46.70993805,-0.922316622,61,71,9.340459667,10.67703857,1.3365789,2.215113698,-0.242042541,10.0113239,0.003643478,0.234506014
339,Canada,NorthAmerica,NorthAmerica,Mech-1,,published,"wild, habituated wolf pack, estimated pup age  ",25-May,,,80.01144004,80,-85.98352587,205,145,80,-19.27499962,6.650000095,51.20000076,0.666666746,-37.3833313,3.633333445,-37.3833313,139,82.61971283,,75,85,10.15134749,13.22650901,3.075161515,4.183782492,-0.541799295,11.69445622,0.005847059,0.187179032
340,Canada,NorthAmerica,NorthAmerica,Mech-2,,published,"wild, habituated wolf pack, estimated pup age  ",18-May,,,80.01144004,80,-85.98352587,198,138,73,-19.27499962,6.650000095,51.20000076,0.666666746,-37.3833313,3.633333445,-37.3833313,139,82.61971283,,68,78,7.849934345,11.08164373,3.231709386,4.183782492,-0.541799295,9.517935444,0.005847059,0.187179032
341,Canada,NorthAmerica,NorthAmerica,Mech-3,,published,"wild, habituated wolf pack, estimated pup age  ",8-Jun,,,80.01144004,80,-85.98352587,219,159,94,-19.27499962,6.650000095,51.20000076,0.666666746,-37.3833313,3.633333445,-37.3833313,139,82.61971283,,89,99,14.48206456,18.05291003,3.570845474,4.183782492,-0.541799295,16.15006566,0.005847059,0.187179032
342,Canada,NorthAmerica,NorthAmerica,Mech-4,,published,"wild, habituated wolf pack, estimated pup age  ",1-Jun,,,80.01144004,80,-85.98352587,212,152,87,-19.27499962,6.650000095,51.20000076,0.666666746,-37.3833313,3.633333445,-37.3833313,139,82.61971283,,82,92,12.30554378,15.46428632,3.15874254,4.183782492,-0.541799295,13.84865251,0.005847059,0.187179032
343,Canada,NorthAmerica,NorthAmerica,Mech-5,,published,"wild, habituated wolf pack, estimated pup age  ",4-Jun,,,80.01144004,80,-85.98352587,215,155,90,-19.27499962,6.650000095,51.20000076,0.666666746,-37.3833313,3.633333445,-37.3833313,139,82.61971283,,85,95,13.22650901,16.50553695,3.279027946,4.183782492,-0.541799295,14.80447801,0.005847059,0.187179032
344,Canada,NorthAmerica,NorthAmerica,Mech-6,,published,"wild, habituated wolf pack, estimated pup age  ",2-Jun,,,80.01144004,80,-85.98352587,213,153,88,-19.27499962,6.650000095,51.20000076,0.666666746,-37.3833313,3.633333445,-37.3833313,139,82.61971283,,83,93,12.61151727,15.80340929,3.191892025,4.183782492,-0.541799295,14.16366767,0.005847059,0.187179032
345,Canada,NorthAmerica,NorthAmerica,Mech-7,,published,"wild, habituated wolf pack, estimated pup age  ",6-Jun,,,80.01144004,80,-85.98352587,217,157,92,-19.27499962,6.650000095,51.20000076,0.666666746,-37.3833313,3.633333445,-37.3833313,139,82.61971283,,87,97,13.84865251,17.24948403,3.400831521,4.183782492,-0.541799295,15.46428632,0.005847059,0.187179032
346,Canada,NorthAmerica,NorthAmerica,Mech-8,,published,"wild, habituated wolf pack, estimated pup age  ",15-Jun,,,80.01144004,80,-85.98352587,226,166,101,-19.27499962,6.650000095,51.20000076,0.666666746,-37.3833313,3.633333445,-37.3833313,139,82.61971283,,96,106,16.87137255,22.41686996,5.545497409,4.183782492,-0.541799295,18.94612554,0.005847059,0.187179032
347,Canada,NorthAmerica,NorthAmerica,Mech-9,,published,"wild, habituated wolf pack, estimated pup age  ",24-May,,,80.01144004,80,-85.98352587,204,144,79,-19.27499962,6.650000095,51.20000076,0.666666746,-37.3833313,3.633333445,-37.3833313,139,82.61971283,,74,84,9.836332331,12.91835627,3.082023938,4.183782492,-0.541799295,11.38848273,0.005847059,0.187179032
348,Canada,NorthAmerica,NorthAmerica,Mech-10,,published,"wild, habituated wolf pack, estimated pup age  ",31-May,,,80.01144004,80,-85.98352587,211,151,86,-19.27499962,6.650000095,51.20000076,0.666666746,-37.3833313,3.633333445,-37.3833313,139,82.61971283,,81,91,12,15.13161733,3.131617328,4.183782492,-0.541799295,13.53644296,0.005847059,0.187179032
349,USA,NorthAmerica,NorthAmerica,Minnesota-10,,unpublished,GPS,4/7/22,,,48.4110465,48,-92.991284,157,97,32,3.200000048,11.75,46.30000305,17.56666756,-12.9333334,17.56666756,-12.9333334,663,56.13707733,,27,37,8.995490196,9.468670632,0.473180436,0.311652821,-1.501439934,9.22375966,0.590378261,0.228968757
350,USA,NorthAmerica,NorthAmerica,Minnesota-11,,unpublished,GPS,4/7/22,,,48.4110465,48,-92.991284,157,97,32,3.200000048,11.75,46.30000305,17.56666756,-12.9333334,17.56666756,-12.9333334,663,56.13707733,,27,37,8.995490196,9.468670632,0.473180436,0.311652821,-1.501439934,9.22375966,0.590378261,0.228968757
351,USA,NorthAmerica,NorthAmerica,Minnesota-12,,unpublished,GPS,4/5/23,,,48.4110465,48,-92.991284,155,95,30,3.200000048,11.75,46.30000305,17.56666756,-12.9333334,17.56666756,-12.9333334,663,56.13707733,,25,35,8.909481746,9.36888593,0.459404184,0.311652821,-1.501439934,9.130297448,0.590378261,0.228968757
352,USA,NorthAmerica,NorthAmerica,Minnesota-13,,unpublished,GPS,4/20/23,,,48.4110465,48,-92.991284,170,110,45,3.200000048,11.75,46.30000305,17.56666756,-12.9333334,17.56666756,-12.9333334,663,56.13707733,,40,50,9.622480188,10.16479353,0.542313339,0.311652821,-1.501439934,9.888542426,0.590378261,0.228968757
353,USA,NorthAmerica,NorthAmerica,Minnesota-14,,unpublished,GPS,4/15/23,,,48.4110465,48,-92.991284,165,105,40,3.200000048,11.75,46.30000305,17.56666756,-12.9333334,17.56666756,-12.9333334,663,56.13707733,,35,45,9.36888593,9.888542426,0.519656495,0.311652821,-1.501439934,9.622480188,0.590378261,0.228968757
354,USA,NorthAmerica,NorthAmerica,Minnesota-15,,unpublished,GPS,4/9/23,,,48.4110465,48,-92.991284,159,99,34,3.200000048,11.75,46.30000305,17.56666756,-12.9333334,17.56666756,-12.9333334,663,56.13707733,,29,39,9.084620458,9.570686304,0.486065847,0.311652821,-1.501439934,9.31988225,0.590378261,0.228968757
355,USA,NorthAmerica,NorthAmerica,Minnesota-16,,unpublished,GPS,3/29/24,,,48.4110465,48,-92.991284,149,89,24,3.200000048,11.75,46.30000305,17.56666756,-12.9333334,17.56666756,-12.9333334,663,56.13707733,,19,29,8.672106406,9.084620458,0.412514052,0.311652821,-1.501439934,8.867707774,0.590378261,0.228968757
356,USA,NorthAmerica,NorthAmerica,Minnesota-17,,unpublished,GPS,4/22/24,,,48.4110465,48,-92.991284,173,113,48,3.200000048,11.75,46.30000305,17.56666756,-12.9333334,17.56666756,-12.9333334,663,56.13707733,,43,53,9.780773195,10.33458599,0.553812795,0.311652821,-1.501439934,10.05320521,0.590378261,0.228968757
357,USA,NorthAmerica,NorthAmerica,Minnesota-18,,unpublished,GPS,4/12/24,,,48.4110465,48,-92.991284,163,103,38,3.200000048,11.75,46.30000305,17.56666756,-12.9333334,17.56666756,-12.9333334,663,56.13707733,,33,43,9.271499544,9.780773195,0.509273651,0.311652821,-1.501439934,9.519409811,0.590378261,0.228968757
358,USA,NorthAmerica,NorthAmerica,Minnesota-19,,unpublished,GPS,4/12/24,,,48.4110465,48,-92.991284,163,103,38,3.200000048,11.75,46.30000305,17.56666756,-12.9333334,17.56666756,-12.9333334,663,56.13707733,,33,43,9.271499544,9.780773195,0.509273651,0.311652821,-1.501439934,9.519409811,0.590378261,0.228968757
359,USA,NorthAmerica,NorthAmerica,Minnesota-20,,unpublished,"Trail camera caught Mithrandir female (NS_SF) carrying tiny, freshly birthed wet pup on April 18.",4/19/24,,,48.4110465,48,-92.991284,170,110,45,3.200000048,11.75,46.30000305,17.56666756,-12.9333334,17.56666756,-12.9333334,663,56.13707733,,40,50,9.622480188,10.16479353,0.542313339,0.311652821,-1.501439934,9.888542426,0.590378261,0.228968757
360,USA,NorthAmerica,NorthAmerica,Minnesota-21,,unpublished,GPS,4/8/24,,,48.4110465,48,-92.991284,159,99,34,3.200000048,11.75,46.30000305,17.56666756,-12.9333334,17.56666756,-12.9333334,663,56.13707733,,29,39,9.084620458,9.570686304,0.486065847,0.311652821,-1.501439934,9.31988225,0.590378261,0.228968757
,USA,NorthAmerica,NorthAmerica,Yellowstone-1,8Mile_1328F,unpublished,GPS or VHF,4/12/24,,,44.3805,44,-110.1644,163,103,38,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.05941889,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-2,Mollies_005F,unpublished,GPS or VHF,4/21/99,,,44.3805,44,-110.1644,172,112,47,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.4769405,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-2,Mollies_005F,unpublished,GPS or VHF,4/21/98,,,44.3805,44,-110.1644,172,112,47,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.4769405,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-2,Mollies_005F,unpublished,GPS or VHF,4/20/97,,,44.3805,44,-110.1644,171,111,46,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.42918904,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-2,Mollies_005F,unpublished,GPS or VHF,4/17/96,,,44.3805,44,-110.1644,168,108,43,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.28780824,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-3,Leopold_007F,unpublished,GPS or VHF,4/8/02,,,44.3805,44,-110.1644,159,99,34,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.884546915,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-3,Leopold_007F,unpublished,GPS or VHF,4/5/01,,,44.3805,44,-110.1644,157,97,32,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.800165444,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-3,Leopold_007F,unpublished,GPS or VHF,4/11/00,,,44.3805,44,-110.1644,162,102,37,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.01498925,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-3,Leopold_007F,unpublished,GPS or VHF,4/15/99,,,44.3805,44,-110.1644,166,106,41,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.19527857,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-3,Leopold_007F,unpublished,GPS or VHF,4/6/98,,,44.3805,44,-110.1644,158,98,33,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.84208392,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-3,Leopold_007F,unpublished,GPS or VHF,4/14/97,,,44.3805,44,-110.1644,165,105,40,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.1495825,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-3,Leopold_007F,unpublished,GPS or VHF,4/26/96,,,44.3805,44,-110.1644,177,117,52,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.7197102,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-4,Rose_009F,unpublished,GPS or VHF,4/10/99,,,44.3805,44,-110.1644,161,101,36,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.971020495,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-4,Rose_009F,unpublished,GPS or VHF,4/4/98,,,44.3805,44,-110.1644,155,95,30,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.71805065,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-4,Rose_009F,unpublished,GPS or VHF,4/5/97,,,44.3805,44,-110.1644,156,96,31,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.758813532,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-4,Rose_009F,unpublished,GPS or VHF,4/15/96,,,44.3805,44,-110.1644,166,106,41,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.19527857,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-4,Rose_009F,unpublished,GPS or VHF,4/24/95,,,44.3805,44,-110.1644,176,116,51,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.67066781,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-5,Soda_014F,unpublished,GPS or VHF,4/14/97,,,44.3805,44,-110.1644,165,105,40,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.1495825,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-5,Soda_014F,unpublished,GPS or VHF,4/18/96,,,44.3805,44,-110.1644,169,109,44,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.334607,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-5,Soda_014F,unpublished,GPS or VHF,4/21/95,,,44.3805,44,-110.1644,172,112,47,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.4769405,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-5,Chief_016F,unpublished,GPS or VHF,4/20/97,,,44.3805,44,-110.1644,171,111,46,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.42918904,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-6,Chief_017F,unpublished,GPS or VHF,4/18/97,,,44.3805,44,-110.1644,169,109,44,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.334607,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-7,Rose_018F,unpublished,GPS or VHF,4/15/02,,,44.3805,44,-110.1644,166,106,41,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.19527857,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-7,Rose_018F,unpublished,GPS or VHF,4/5/01,,,44.3805,44,-110.1644,156,96,31,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.758813532,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-7,Rose_018F,unpublished,GPS or VHF,4/6/00,,,44.3805,44,-110.1644,158,98,33,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.84208392,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-7,Rose_018F,unpublished,GPS or VHF,4/12/99,,,44.3805,44,-110.1644,163,103,38,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.05941889,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-7,Rose_018F,unpublished,GPS or VHF,4/4/98,,,44.3805,44,-110.1644,155,95,30,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.71805065,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-7,Rose_018F,unpublished,GPS or VHF,4/11/97,,,44.3805,44,-110.1644,162,102,37,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.01498925,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-7,Rose_019F,unpublished,GPS or VHF,4/12/97,,,44.3805,44,-110.1644,163,103,38,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.05941889,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-8,NezPierce_027F,unpublished,GPS or VHF,4/20/96,,,44.3805,44,-110.1644,171,111,46,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.42918904,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-9,Cheif_033F,unpublished,GPS or VHF,4/14/01,,,44.3805,44,-110.1644,165,105,40,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.1495825,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-9,Cheif_033F,unpublished,GPS or VHF,4/11/00,,,44.3805,44,-110.1644,162,102,37,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.01498925,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-9,Cheif_033F,unpublished,GPS or VHF,4/17/99,,,44.3805,44,-110.1644,168,108,43,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.28780824,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-9,Cheif_033F,unpublished,GPS or VHF,4/17/98,,,44.3805,44,-110.1644,168,108,43,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.28780824,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-10,Druid_040F,unpublished,GPS or VHF,4/13/00,,,44.3805,44,-110.1644,164,103,38,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.05941889,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-10,Druid_040F,unpublished,GPS or VHF,4/13/99,,,44.3805,44,-110.1644,164,103,38,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.05941889,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-10,Druid_040F,unpublished,GPS or VHF,4/8/98,,,44.3805,44,-110.1644,159,99,34,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.884546915,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-11,Druid_041F,unpublished,GPS or VHF,4/28/97,,,44.3805,44,-110.1644,179,119,54,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.81843643,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-12,Druid_042F,unpublished,GPS or VHF,4/1/02,,,44.3805,44,-110.1644,152,92,27,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.59952665,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-12,Druid_042F,unpublished,GPS or VHF,4/4/01,,,44.3805,44,-110.1644,155,95,30,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.71805065,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-12,Druid_042F,unpublished,GPS or VHF,4/19/97,,,44.3805,44,-110.1644,170,110,45,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.38173932,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-13,NezPierce_048F,unpublished,GPS or VHF,4/17/05,,,44.3805,44,-110.1644,168,108,43,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.28780824,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-13,NezPierce_048F,unpublished,GPS or VHF,4/18/04,,,44.3805,44,-110.1644,169,109,44,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.334607,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-13,NezPierce_048F,unpublished,GPS or VHF,4/24/02,,,44.3805,44,-110.1644,165,105,40,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.1495825,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-13,NezPierce_048F,unpublished,GPS or VHF,4/19/00,,,44.3805,44,-110.1644,170,110,45,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.38173932,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-13,NezPierce_048F,unpublished,GPS or VHF,4/27/99,,,44.3805,44,-110.1644,179,119,54,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.81843643,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-13,NezPierce_048F,unpublished,GPS or VHF,4/25/98,,,44.3805,44,-110.1644,176,116,51,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.67066781,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-14,Carnelian_1005F,unpublished,GPS or VHF,4/22/20,,,44.3805,44,-110.1644,173,113,48,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.52497854,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-15,Agate_103F,unpublished,GPS or VHF,4/24/02,,,44.3805,44,-110.1644,165,105,40,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,10.1495825,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-16,Druid_105F,unpublished,GPS or VHF,4/10/01,,,44.3805,44,-110.1644,161,101,36,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.971020495,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-17,Geode_106F,unpublished,GPS or VHF,4/8/05,,,44.3805,44,-110.1644,159,99,34,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.884546915,0.215504348,0.211983116
,USA,NorthAmerica,NorthAmerica,Yellowstone-17,Geode_106F,unpublished,GPS or VHF,4/2/04,,,44.3805,44,-110.1644,153,93,28,0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,,,,,,,0.097769115,2.053742254,9.6383838,0.215504348,0.211983116
