Annual_Mean_Temperature_bio1,Mean_Diurnal_Range_BIO2,Temperature_Annual_Range_BIO7,Mean_Temperature_of_Wettest_Quarter_BIO8,Mean_Temperature_of_Driest_Quarter_bio9,Mean_Temperature_of_Warmest_Quarter_BIO10,Mean_Temperature_of_Coldest_Quarter_bio11,Annual_Precipitation,Precipitation_Seasonality,daylength_original_matingdate,mean_ndvi,sd_ndvi
3.200000048,11.75,46.30000305,17.56666756,-12.9333334,17.56666756,-12.9333334,663,56.13707733,9.519409811,0.590378261,0.228968757
3.200000048,11.75,46.30000305,17.56666756,-12.9333334,17.56666756,-12.9333334,663,56.13707733,9.888542426,0.590378261,0.228968757
3.200000048,11.75,46.30000305,17.56666756,-12.9333334,17.56666756,-12.9333334,663,56.13707733,9.31988225,0.590378261,0.228968757
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.05941889,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.4769405,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.4769405,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.42918904,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.28780824,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.884546915,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.800165444,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.01498925,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.19527857,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.84208392,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.1495825,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.7197102,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.971020495,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.71805065,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.758813532,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.19527857,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.67066781,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.1495825,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.334607,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.4769405,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.42918904,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.334607,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.19527857,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.758813532,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.84208392,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.05941889,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.71805065,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.01498925,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.05941889,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.42918904,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.1495825,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.01498925,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.28780824,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.28780824,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.05941889,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.05941889,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.884546915,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.81843643,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.59952665,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.71805065,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.38173932,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.28780824,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.334607,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.1495825,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.38173932,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.81843643,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.67066781,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.52497854,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.1495825,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.971020495,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.884546915,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.6383838,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.19527857,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.334607,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.24135971,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.884546915,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.334607,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.334607,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.4769405,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.7197102,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.334607,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.334607,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.334607,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.42918904,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.42918904,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.7197102,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.62185615,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,11.16950165,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,11.22021561,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.42918904,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.42918904,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.334607,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.86809596,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.62185615,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.884546915,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.05941889,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.05941889,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.19527857,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.4769405,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.05941889,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.52497854,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.19527857,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.1495825,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.81843643,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.38173932,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.7197102,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.52497854,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.884546915,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.4769405,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.05941889,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.05941889,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.884546915,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.24135971,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.05941889,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.52497854,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.84208392,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.05941889,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.05941889,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.334607,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.38173932,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.4769405,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.884546915,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.52497854,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.67066781,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.884546915,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.84208392,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.84208392,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.67789966,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.67789966,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.01498925,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.05941889,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.884546915,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,11.06844593,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.86809596,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.96795023,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.19527857,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.28780824,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.1495825,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.38173932,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.96795023,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.927532824,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.1495825,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.84208392,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.84208392,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.971020495,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.758813532,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.927532824,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.6383838,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,11.06844593,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.1495825,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.1495825,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.67066781,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,11.11890865,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,11.27104154,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.6383838,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.05941889,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.1495825,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.38173932,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.52497854,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.42918904,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.05941889,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.05941889,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.28780824,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.28780824,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.19527857,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.96795023,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.96795023,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.7197102,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.86809596,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.86809596,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.19527857,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.24135971,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.24135971,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.927532824,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,11.11890865,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.05941889,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.334607,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.38173932,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.52497854,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.52497854,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.334607,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.4769405,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.05941889,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,9.884546915,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.81843643,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.81843643,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.86809596,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.05941889,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.334607,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.38173932,0.215504348,0.211983116
0.09166662,14.86667,35.4,-7.65,9.433333,9.433333,-8.833333,614,14.27108,10.86809596,0.215504348,0.211983116
