Lat,Date,Day_length,yday,mating,mday_len
31,7/19/11,13.92158296,200,0,NA
60,7/19/11,17.88330266,200,0,NA
61,7/19/11,18.19412215,200,0,NA
62,7/19/11,18.540645,200,0,NA
57,7/19/11,17.10759862,200,0,NA
56,7/19/11,16.88858755,200,0,NA
59,7/19/11,17.60164793,200,0,NA
55,7/19/11,16.68494816,200,0,NA
53,7/19/11,16.3164956,200,0,NA
64,7/19/11,19.38221042,200,0,NA
65,7/19/11,19.91339151,200,0,NA
68,7/19/11,23.03065131,200,0,NA
42,7/19/11,14.86827121,200,0,NA
48,7/19/11,15.56351867,200,0,NA
22,7/19/11,13.3200724,200,0,NA
23,7/19/11,13.38195213,200,0,NA
33,7/19/11,14.07216842,200,0,NA
34,7/19/11,14.15041698,200,0,NA
16,7/19/11,12.96751981,200,0,NA
35,7/19/11,14.23081717,200,0,NA
36,7/19/11,14.31351877,200,0,NA
29,7/19/11,13.77807113,200,0,NA
39,7/19/11,14.57713129,200,0,NA
38,7/19/11,14.48649091,200,0,NA
37,7/19/11,14.39868439,200,0,NA
30,7/19/11,13.84899914,200,0,NA
32,7/19/11,13.99593311,200,0,NA
18,7/20/11,13.07269923,201,0,NA
19,7/20/11,13.13042842,201,0,NA
43,7/20/11,14.94473206,201,0,NA
24,7/20/11,13.43229473,201,0,NA
21,7/20/11,13.2483533,201,0,NA
31,7/20/11,13.90439363,201,0,NA
60,7/20/11,17.81697623,201,0,NA
61,7/20/11,18.12219659,201,0,NA
62,7/20/11,18.46190212,201,0,NA
57,7/20/11,17.05357058,201,0,NA
56,7/20/11,16.83768194,201,0,NA
59,7/20/11,17.54003697,201,0,NA
55,7/20/11,16.63683191,201,0,NA
53,7/20/11,16.27317915,201,0,NA
64,7/20/11,19.28356804,201,0,NA
65,7/20/11,19.79875043,201,0,NA
68,7/20/11,22.59022378,201,0,NA
42,7/20/11,14.84152749,201,0,NA
48,7/20/11,15.52919975,201,0,NA
22,7/20/11,13.30866425,201,0,NA
23,7/20/11,13.36995615,201,0,NA
33,7/20/11,14.05350311,201,0,NA
34,7/20/11,14.13097914,201,0,NA
16,7/20/11,12.95943942,201,0,NA
35,7/20/11,14.2105813,201,0,NA
36,7/20/11,14.29245729,201,0,NA
29,7/20/11,13.76227643,201,0,NA
39,7/20/11,14.55340307,201,0,NA
38,7/20/11,14.46368596,201,0,NA
37,7/20/11,14.3767674,201,0,NA
30,7/20/11,13.83251656,201,0,NA
32,7/20/11,13.97801673,201,0,NA
18,7/21/11,13.06327066,202,0,NA
19,7/21/11,13.12043414,202,0,NA
43,7/21/11,14.91609522,202,0,NA
24,7/21/11,13.41932622,202,0,NA
21,7/21/11,13.23720059,202,0,NA
31,7/21/11,13.88669915,202,0,NA
60,7/21/11,17.74922766,202,0,NA
61,7/21/11,18.04883552,202,0,NA
62,7/21/11,18.38174185,202,0,NA
57,7/21/11,16.99822993,202,0,NA
56,7/21/11,16.78550726,202,0,NA
59,7/21/11,17.47703349,202,0,NA
55,7/21/11,16.58749035,202,0,NA
53,7/21/11,16.22872267,202,0,NA
64,7/21/11,19.18380561,202,0,NA
65,7/21/11,19.68353021,202,0,NA
68,7/21/11,22.24784229,202,0,NA
42,7/21/11,14.81401944,202,0,NA
48,7/21/11,15.49393093,202,0,NA
22,7/21/11,13.29691745,202,0,NA
23,7/21/11,13.35760436,202,0,NA
33,7/21/11,14.03429114,202,0,NA
34,7/21/11,14.11097311,202,0,NA
16,7/21/11,12.95111846,202,0,NA
35,7/21/11,14.18975513,202,0,NA
36,7/21/11,14.2707828,202,0,NA
29,7/21/11,13.74601621,202,0,NA
39,7/21/11,14.52898971,202,0,NA
38,7/21/11,14.44022062,202,0,NA
37,7/21/11,14.35421406,202,0,NA
30,7/21/11,13.81554886,202,0,NA
32,7/21/11,13.95957469,202,0,NA
18,7/22/11,13.05357519,203,0,NA
19,7/22/11,13.11015708,203,0,NA
43,7/22/11,14.88668517,203,0,NA
24,7/22/11,13.40599213,203,0,NA
21,7/22/11,13.22573272,203,0,NA
31,7/22/11,13.86851033,203,0,NA
60,7/22/11,17.6801247,203,0,NA
61,7/22/11,17.97411468,203,0,NA
62,7/22/11,18.30024889,203,0,NA
57,7/22/11,16.94162657,203,0,NA
56,7/22/11,16.73210911,203,0,NA
59,7/22/11,17.41269833,203,0,NA
55,7/22/11,16.53696533,203,0,NA
53,7/22/11,16.1831619,203,0,NA
64,7/22/11,19.08302063,203,0,NA
65,7/22/11,19.56780878,203,0,NA
68,7/22/11,21.95375817,203,0,NA
42,7/22/11,14.78576541,203,0,NA
48,7/22/11,15.45773776,203,0,NA
22,7/22/11,13.28483894,203,0,NA
23,7/22/11,13.34490405,203,0,NA
33,7/22/11,14.01454439,203,0,NA
34,7/22/11,14.09041133,203,0,NA
16,7/22/11,12.94256178,203,0,NA
35,7/22/11,14.16835171,203,0,NA
36,7/22/11,14.24850899,203,0,NA
29,7/22/11,13.72930031,203,0,NA
39,7/22/11,14.50390698,203,0,NA
38,7/22/11,14.41610994,203,0,NA
37,7/22/11,14.3310387,203,0,NA
30,7/22/11,13.79810636,203,0,NA
32,7/22/11,13.94061833,203,0,NA
18,7/23/11,13.04361839,204,0,NA
19,7/23/11,13.09960316,204,0,NA
43,7/23/11,14.85652132,204,0,NA
24,7/23/11,13.39230021,204,0,NA
21,7/23/11,13.2139563,204,0,NA
31,7/23/11,13.84983808,204,0,NA
60,7/23/11,17.60973322,204,0,NA
61,7/23/11,17.89810722,204,0,NA
62,7/23/11,18.21750429,204,0,NA
57,7/23/11,16.88380969,204,0,NA
56,7/23/11,16.67753253,204,0,NA
59,7/23/11,17.34709097,204,0,NA
55,7/23/11,16.4852983,204,0,NA
53,7/23/11,16.13653242,204,0,NA
64,7/23/11,18.98130362,204,0,NA
65,7/23/11,19.45165649,204,0,NA
68,7/23/11,21.68951939,204,0,NA
42,7/23/11,14.75678384,204,0,NA
48,7/23/11,15.42064585,204,0,NA
22,7/23/11,13.27243572,204,0,NA
23,7/23/11,13.3318626,204,0,NA
33,7/23/11,13.99427483,204,0,NA
34,7/23/11,14.06930634,204,0,NA
16,7/23/11,12.93377427,204,0,NA
35,7/23/11,14.14638418,204,0,NA
36,7/23/11,14.22564962,204,0,NA
29,7/23/11,13.71213864,204,0,NA
39,7/23/11,14.47817079,204,0,NA
38,7/23/11,14.39136907,204,0,NA
37,7/23/11,14.30725578,204,0,NA
30,7/23/11,13.78019946,204,0,NA
32,7/23/11,13.92115908,204,0,NA
18,7/24/11,13.03340587,205,0,NA
19,7/24/11,13.08877833,205,0,NA
43,7/24/11,14.8256231,205,0,NA
24,7/24/11,13.3782583,205,0,NA
21,7/24/11,13.20187801,205,0,NA
31,7/24/11,13.83069335,205,0,NA
60,7/24/11,17.53811713,205,0,NA
61,7/24/11,17.82088366,205,0,NA
62,7/24/11,18.13358548,205,0,NA
57,7/24/11,16.82482764,205,0,NA
56,7/24/11,16.62182195,205,0,NA
59,7/24/11,17.28026944,205,0,NA
55,7/24/11,16.43253026,205,0,NA
53,7/24/11,16.08886949,205,0,NA
64,7/24/11,18.87873856,205,0,NA
65,7/24/11,19.33513693,205,0,NA
68,7/24/11,21.44590406,205,0,NA
42,7/24/11,14.72709319,205,0,NA
48,7/24/11,15.38268074,205,0,NA
22,7/24/11,13.25971481,205,0,NA
23,7/24/11,13.31848744,205,0,NA
33,7/24/11,13.97349448,205,0,NA
34,7/24/11,14.04767074,205,0,NA
16,7/24/11,12.9247609,205,0,NA
35,7/24/11,14.12386575,205,0,NA
36,7/24/11,14.20221853,205,0,NA
29,7/24/11,13.69454119,205,0,NA
39,7/24/11,14.45179707,205,0,NA
38,7/24/11,14.36601319,205,0,NA
37,7/24/11,14.28287978,205,0,NA
30,7/24/11,13.76183862,205,0,NA
32,7/24/11,13.90120841,205,0,NA
18,7/25/11,13.02294328,206,0,NA
19,7/25/11,13.07768859,206,0,NA
43,7/25/11,14.79400997,206,0,NA
24,7/25/11,13.36387424,206,0,NA
21,7/25/11,13.18950457,206,0,NA
31,7/25/11,13.81108715,206,0,NA
60,7/25/11,17.46533838,206,0,NA
61,7/25/11,17.74251184,206,0,NA
62,7/25/11,18.04856633,206,0,NA
57,7/25/11,16.76472788,206,0,NA
56,7/25/11,16.56502108,206,0,NA
59,7/25/11,17.21229026,206,0,NA
55,7/25/11,16.37870164,206,0,NA
53,7/25/11,16.04020805,206,0,NA
64,7/25/11,18.77540333,206,0,NA
65,7/25/11,19.21830764,206,0,NA
68,7/25/11,21.21754308,206,0,NA
42,7/25/11,14.69671196,206,0,NA
48,7/25/11,15.34386789,206,0,NA
22,7/25/11,13.24668332,206,0,NA
23,7/25/11,13.30478603,206,0,NA
33,7/25/11,13.95221543,206,0,NA
34,7/25/11,14.02551719,206,0,NA
16,7/25/11,12.91552664,206,0,NA
35,7/25/11,14.10080965,206,0,NA
36,7/25/11,14.1782296,206,0,NA
29,7/25/11,13.67651799,206,0,NA
39,7/25/11,14.42480181,206,0,NA
38,7/25/11,14.34005756,206,0,NA
37,7/25/11,14.25792524,206,0,NA
30,7/25/11,13.74303435,206,0,NA
32,7/25/11,13.88077786,206,0,NA
18,7/26/11,13.0122363,207,0,NA
19,7/26/11,13.06633996,207,0,NA
43,7/26/11,14.76170132,207,0,NA
24,7/26/11,13.34915593,207,0,NA
21,7/26/11,13.17684271,207,0,NA
31,7/26/11,13.79103054,207,0,NA
60,7/26/11,17.39145683,207,0,NA
61,7/26/11,17.66305694,207,0,NA
62,7/26/11,17.9625172,207,0,NA
57,7/26/11,16.70355687,207,0,NA
56,7/26/11,16.50717289,207,0,NA
59,7/26/11,17.14320835,207,0,NA
55,7/26/11,16.32385225,207,0,NA
53,7/26/11,15.99058266,207,0,NA
64,7/26/11,18.67137014,207,0,NA
65,7/26/11,19.10122072,207,0,NA
68,7/26/11,21.00099893,207,0,NA
42,7/26/11,14.66565862,207,0,NA
48,7/26/11,15.30423265,207,0,NA
22,7/26/11,13.23334836,207,0,NA
23,7/26/11,13.29076588,207,0,NA
33,7/26/11,13.93044979,207,0,NA
34,7/26/11,14.00285836,207,0,NA
16,7/26/11,12.90607648,207,0,NA
35,7/26/11,14.07722916,207,0,NA
36,7/26/11,14.15369671,207,0,NA
29,7/26/11,13.65807909,207,0,NA
39,7/26/11,14.39720098,207,0,NA
38,7/26/11,14.31351742,207,0,NA
37,7/26/11,14.23240673,207,0,NA
30,7/26/11,13.7237972,207,0,NA
32,7/26/11,13.85987899,207,0,NA
18,7/27/11,13.0012906,208,0,NA
19,7/27/11,13.05473848,208,0,NA
43,7/27/11,14.72871651,208,0,NA
24,7/27/11,13.33411129,208,0,NA
21,7/27/11,13.1638992,208,0,NA
31,7/27/11,13.77053456,208,0,NA
60,7/27/11,17.31653029,208,0,NA
61,7/27/11,17.5825815,208,0,NA
62,7/27/11,17.87550505,208,0,NA
57,7/27/11,16.64136006,208,0,NA
56,7/27/11,16.44831947,208,0,NA
59,7/27/11,17.073077,208,0,NA
55,7/27/11,16.26802123,208,0,NA
53,7/27/11,15.94002739,208,0,NA
64,7/27/11,18.56670591,208,0,NA
65,7/27/11,18.98392336,208,0,NA
68,7/27/11,20.79392204,208,0,NA
42,7/27/11,14.63395158,208,0,NA
48,7/27/11,15.26380016,208,0,NA
22,7/27/11,13.21971705,208,0,NA
23,7/27/11,13.27643449,208,0,NA
33,7/27/11,13.90820965,208,0,NA
34,7/27/11,13.97970692,208,0,NA
16,7/27/11,12.89641543,208,0,NA
35,7/27/11,14.05313755,208,0,NA
36,7/27/11,14.12863377,208,0,NA
29,7/27/11,13.63923457,208,0,NA
39,7/27/11,14.36901055,208,0,NA
38,7/27/11,14.286408,208,0,NA
37,7/27/11,14.20633877,208,0,NA
30,7/27/11,13.70413771,208,0,NA
32,7/27/11,13.83852337,208,0,NA
18,7/28/11,12.9901119,209,0,NA
19,7/28/11,13.0428902,209,0,NA
43,7/28/11,14.69507479,209,0,NA
24,7/28/11,13.31874822,209,0,NA
21,7/28/11,13.15068079,209,0,NA
31,7/28/11,13.74961025,209,0,NA
60,7/28/11,17.24061448,209,0,NA
61,7/28/11,17.50114541,209,0,NA
62,7/28/11,17.78759349,209,0,NA
57,7/28/11,16.5781818,209,0,NA
56,7/28/11,16.38850204,209,0,NA
59,7/28/11,17.00194784,209,0,NA
55,7/28/11,16.21124698,209,0,NA
53,7/28/11,15.88857583,209,0,NA
64,7/28/11,18.46147264,209,0,NA
65,7/28/11,18.86645838,209,0,NA
68,7/28/11,20.5946276,209,0,NA
42,7/28/11,14.60160918,209,0,NA
48,7/28/11,15.22259536,209,0,NA
22,7/28/11,13.20579654,209,0,NA
23,7/28/11,13.2617994,209,0,NA
33,7/28/11,13.88550713,209,0,NA
34,7/28/11,13.95607554,209,0,NA
16,7/28/11,12.88654853,209,0,NA
35,7/28/11,14.02854807,209,0,NA
36,7/28/11,14.10305463,209,0,NA
29,7/28/11,13.6199945,209,0,NA
39,7/28/11,14.34024643,209,0,NA
38,7/28/11,14.25874449,209,0,NA
37,7/28/11,14.17973589,209,0,NA
30,7/28/11,13.68406645,209,0,NA
32,7/28/11,13.81672257,209,0,NA
18,7/29/11,12.97870588,210,0,NA
19,7/29/11,13.03080115,210,0,NA
43,7/29/11,14.66079529,210,0,NA
24,7/29/11,13.30307464,210,0,NA
21,7/29/11,13.13719426,210,0,NA
31,7/29/11,13.72826865,210,0,NA
60,7/29/11,17.16376302,210,0,NA
61,7/29/11,17.41880594,210,0,NA
62,7/29/11,17.69884288,210,0,NA
57,7/29/11,16.51406531,210,0,NA
56,7/29/11,16.32776089,210,0,NA
59,7/29/11,16.9298708,210,0,NA
55,7/29/11,16.15356712,210,0,NA
53,7/29/11,15.83626101,210,0,NA
64,7/29/11,18.35572774,210,0,NA
65,7/29/11,18.74886457,210,0,NA
68,7/29/11,20.40186225,210,0,NA
42,7/29/11,14.56864965,210,0,NA
48,7/29/11,15.18064293,210,0,NA
22,7/29/11,13.19159396,210,0,NA
23,7/29/11,13.24686812,210,0,NA
33,7/29/11,13.8623543,210,0,NA
34,7/29/11,13.93197685,210,0,NA
16,7/29/11,12.87648078,210,0,NA
35,7/29/11,14.00347392,210,0,NA
36,7/29/11,14.07697312,210,0,NA
29,7/29/11,13.60036894,210,0,NA
39,7/29/11,14.31092445,210,0,NA
38,7/29/11,14.23054202,210,0,NA
37,7/29/11,14.15261255,210,0,NA
30,7/29/11,13.66359393,210,0,NA
32,7/29/11,13.79448812,210,0,NA
18,7/30/11,12.96707824,211,0,NA
19,7/30/11,13.01847738,211,0,NA
43,7/30/11,14.62589697,211,0,NA
24,7/30/11,13.28709844,211,0,NA
21,7/30/11,13.12344635,211,0,NA
31,7/30/11,13.70652073,211,0,NA
60,7/30/11,17.08602747,211,0,NA
61,7/30/11,17.33561783,211,0,NA
62,7/30/11,17.60931047,211,0,NA
57,7/30/11,16.44905264,211,0,NA
56,7/30/11,16.26613533,211,0,NA
59,7/30/11,16.85689413,211,0,NA
55,7/30/11,16.09501846,211,0,NA
53,7/30/11,15.78311535,211,0,NA
64,7/30/11,18.24952437,211,0,NA
65,7/30/11,18.63117715,211,0,NA
68,7/30/11,20.21466601,211,0,NA
42,7/30/11,14.53509108,211,0,NA
48,7/30/11,15.13796728,211,0,NA
22,7/30/11,13.17711644,211,0,NA
23,7/30/11,13.23164814,211,0,NA
33,7/30/11,13.83876317,211,0,NA
34,7/30/11,13.90742341,211,0,NA
16,7/30/11,12.86621722,211,0,NA
35,7/30/11,13.97792825,211,0,NA
36,7/30/11,14.05040298,211,0,NA
29,7/30/11,13.58036792,211,0,NA
39,7/30/11,14.28106037,211,0,NA
38,7/30/11,14.20181565,211,0,NA
37,7/30/11,14.12498311,211,0,NA
30,7/30/11,13.64273065,211,0,NA
32,7/30/11,13.77183151,211,0,NA
18,7/31/11,12.95523465,212,0,NA
19,7/31/11,13.00592491,212,0,NA
43,7/31/11,14.59039864,212,0,NA
24,7/31/11,13.27082749,212,0,NA
21,7/31/11,13.10944379,212,0,NA
31,7/31/11,13.68437743,212,0,NA
60,7/31/11,17.00745728,212,0,NA
61,7/31/11,17.2516333,212,0,NA
62,7/31/11,17.51905044,212,0,NA
57,7/31/11,16.38318464,212,0,NA
56,7/31/11,16.20366364,212,0,NA
59,7/31/11,16.78306434,212,0,NA
55,7/31/11,16.03563692,212,0,NA
53,7/31/11,15.72917067,212,0,NA
64,7/31/11,18.14291173,212,0,NA
65,7/31/11,18.51342805,212,0,NA
68,7/31/11,20.03228592,212,0,NA
42,7/31/11,14.50095142,212,0,NA
48,7/31/11,15.09459248,212,0,NA
22,7/31/11,13.16237108,212,0,NA
23,7/31/11,13.21614695,212,0,NA
33,7/31/11,13.8147457,212,0,NA
34,7/31/11,13.88242773,212,0,NA
16,7/31/11,12.85576283,212,0,NA
35,7/31/11,13.95192414,212,0,NA
36,7/31/11,14.02335787,212,0,NA
29,7/31/11,13.56000141,212,0,NA
39,7/31/11,14.25066981,212,0,NA
38,7/31/11,14.17258031,212,0,NA
37,7/31/11,14.09686188,212,0,NA
30,7/31/11,13.62148708,212,0,NA
32,7/31/11,13.74876418,212,0,NA
18,8/1/11,12.94318077,213,0,NA
19,8/1/11,12.99314972,213,0,NA
43,8/1/11,14.5543189,213,0,NA
24,8/1/11,13.25426961,213,0,NA
21,8/1/11,13.0951933,213,0,NA
31,8/1/11,13.66184962,213,0,NA
60,8/1/11,16.92809989,213,0,NA
61,8/1/11,17.16690212,213,0,NA
62,8/1/11,17.4281141,213,0,NA
57,8/1/11,16.31650096,213,0,NA
56,8/1/11,16.1403831,213,0,NA
59,8/1/11,16.70842623,213,0,NA
55,8/1/11,15.97545756,213,0,NA
53,8/1/11,15.67445808,213,0,NA
64,8/1/11,18.03593534,213,0,NA
65,8/1/11,18.39564621,213,0,NA
68,8/1/11,19.85411966,213,0,NA
42,8/1/11,14.4662484,213,0,NA
48,8/1/11,15.05054225,213,0,NA
22,8/1/11,13.14736494,213,0,NA
23,8/1/11,13.200372,213,0,NA
33,8/1/11,13.79031378,213,0,NA
34,8/1/11,13.85700222,213,0,NA
16,8/1/11,12.84512261,213,0,NA
35,8/1/11,13.92547457,213,0,NA
36,8/1/11,13.99585138,213,0,NA
29,8/1/11,13.53927936,213,0,NA
39,8/1/11,14.21976828,213,0,NA
38,8/1/11,14.14285083,213,0,NA
37,8/1/11,14.06826303,213,0,NA
30,8/1/11,13.59987358,213,0,NA
32,8/1/11,13.7252975,213,0,NA
18,8/2/11,12.9309222,214,0,NA
19,8/2/11,12.98015778,214,0,NA
43,8/2/11,14.51767611,214,0,NA
24,8/2/11,13.23743258,214,0,NA
21,8/2/11,13.08070152,214,0,NA
31,8/2/11,13.63894808,214,0,NA
60,8/2/11,16.84800071,214,0,NA
61,8/2/11,17.08147167,214,0,NA
62,8/2/11,17.33654991,214,0,NA
57,8/2/11,16.24904,214,0,NA
56,8/2/11,16.0763299,214,0,NA
59,8/2/11,16.63302292,214,0,NA
55,8/2/11,15.91451453,214,0,NA
53,8/2/11,15.61900804,214,0,NA
64,8/2/11,17.92863727,214,0,NA
65,8/2/11,18.27785786,214,0,NA
68,8/2/11,19.67967727,214,0,NA
42,8/2/11,14.43099959,214,0,NA
48,8/2/11,15.00583995,214,0,NA
22,8/2/11,13.13210505,214,0,NA
23,8/2/11,13.18433068,214,0,NA
33,8/2/11,13.76547918,214,0,NA
34,8/2/11,13.83115921,214,0,NA
16,8/2/11,12.83430152,214,0,NA
35,8/2/11,13.89859239,214,0,NA
36,8/2/11,13.96789693,214,0,NA
29,8/2/11,13.51821161,214,0,NA
39,8/2/11,14.1883711,214,0,NA
38,8/2/11,14.11264188,214,0,NA
37,8/2/11,14.0392006,214,0,NA
30,8/2/11,13.57790049,214,0,NA
32,8/2/11,13.70144274,214,0,NA
18,8/3/11,12.91846455,215,0,NA
19,8/3/11,12.96695502,215,0,NA
43,8/3/11,14.48048841,215,0,NA
24,8/3/11,13.22032414,215,0,NA
21,8/3/11,13.06597509,215,0,NA
31,8/3/11,13.61568352,215,0,NA
60,8/3/11,16.76720318,215,0,NA
61,8/3/11,16.99538703,215,0,NA
62,8/3/11,17.24440366,215,0,NA
57,8/3/11,16.18083893,215,0,NA
56,8/3/11,16.01153917,215,0,NA
59,8/3/11,16.55689582,215,0,NA
55,8/3/11,15.85284102,215,0,NA
53,8/3/11,15.56285028,215,0,NA
64,8/3/11,17.82105644,215,0,NA
65,8/3/11,18.16008674,215,0,NA
68,8/3/11,19.50855439,215,0,NA
42,8/3/11,14.3952223,215,0,NA
48,8/3/11,14.96050852,215,0,NA
22,8/3/11,13.11659839,215,0,NA
23,8/3/11,13.16803034,215,0,NA
33,8/3/11,13.7402536,215,0,NA
34,8/3/11,13.80491089,215,0,NA
16,8/3/11,12.82330447,215,0,NA
35,8/3/11,13.87129036,215,0,NA
36,8/3/11,13.93950783,215,0,NA
29,8/3/11,13.49680794,215,0,NA
39,8/3/11,14.15649345,215,0,NA
38,8/3/11,14.08196797,215,0,NA
37,8/3/11,14.0096885,215,0,NA
30,8/3/11,13.55557803,215,0,NA
32,8/3/11,13.67721107,215,0,NA
18,8/4/11,12.90581334,216,0,NA
19,8/4/11,12.95354731,216,0,NA
43,8/4/11,14.44277365,216,0,NA
24,8/4/11,13.20295194,216,0,NA
21,8/4/11,13.05102057,216,0,NA
31,8/4/11,13.59206652,216,0,NA
60,8/4/11,16.68574879,216,0,NA
61,8/4/11,16.908691,216,0,NA
62,8/4/11,17.15171853,216,0,NA
57,8/4/11,16.11193366,216,0,NA
56,8/4/11,15.94604496,216,0,NA
59,8/4/11,16.48008467,216,0,NA
55,8/4/11,15.79046929,216,0,NA
53,8/4/11,15.50601378,216,0,NA
64,8/4/11,17.71322875,216,0,NA
65,8/4/11,18.04235432,216,0,NA
68,8/4/11,19.34041315,216,0,NA
42,8/4/11,14.35893363,216,0,NA
48,8/4/11,14.9145705,216,0,NA
22,8/4/11,13.10085189,216,0,NA
23,8/4/11,13.15147827,216,0,NA
33,8/4/11,13.71464859,216,0,NA
34,8/4/11,13.77826934,216,0,NA
16,8/4/11,12.81213638,216,0,NA
35,8/4/11,13.84358107,216,0,NA
36,8/4/11,13.91069725,216,0,NA
29,8/4/11,13.47507805,216,0,NA
39,8/4/11,14.12415032,216,0,NA
38,8/4/11,14.05084346,216,0,NA
37,8/4/11,13.97974046,216,0,NA
30,8/4/11,13.53291634,216,0,NA
32,8/4/11,13.65261358,216,0,NA
18,8/5/11,12.89297409,217,0,NA
19,8/5/11,12.93994048,217,0,NA
43,8/5/11,14.40454942,217,0,NA
24,8/5/11,13.18532357,217,0,NA
21,8/5/11,13.03584448,217,0,NA
31,8/5/11,13.56810756,217,0,NA
60,8/5/11,16.60367714,217,0,NA
61,8/5/11,16.82142422,217,0,NA
62,8/5/11,17.05853524,217,0,NA
57,8/5/11,16.04235886,217,0,NA
56,8/5/11,15.87988021,217,0,NA
59,8/5/11,16.40262759,217,0,NA
55,8/5/11,15.72743064,217,0,NA
53,8/5/11,15.44852679,217,0,NA
64,8/5/11,17.60518736,217,0,NA
65,8/5/11,17.92467997,217,0,NA
68,8/5/11,19.17496805,217,0,NA
42,8/5/11,14.3221504,217,0,NA
48,8/5/11,14.86804796,217,0,NA
22,8/5/11,13.08487241,217,0,NA
23,8/5/11,13.13468169,217,0,NA
33,8/5/11,13.68867557,217,0,NA
34,8/5/11,13.75124648,217,0,NA
16,8/5/11,12.80080207,217,0,NA
35,8/5/11,13.81547699,217,0,NA
36,8/5/11,13.88147818,217,0,NA
29,8/5/11,13.45303153,217,0,NA
39,8/5/11,14.09135646,217,0,NA
38,8/5/11,14.01928251,217,0,NA
37,8/5/11,13.94937006,217,0,NA
30,8/5/11,13.50992543,217,0,NA
32,8/5/11,13.6276612,217,0,NA
18,8/6/11,12.87995223,218,0,NA
19,8/6/11,12.9261403,218,0,NA
43,8/6/11,14.36583301,218,0,NA
24,8/6/11,13.16744655,218,0,NA
21,8/6/11,13.02045325,218,0,NA
31,8/6/11,13.543817,218,0,NA
60,8/6/11,16.52102598,218,0,NA
61,8/6/11,16.73362522,218,0,NA
62,8/6/11,16.96489213,218,0,NA
57,8/6/11,15.97214796,218,0,NA
56,8/6/11,15.81307679,218,0,NA
59,8/6/11,16.32456106,218,0,NA
55,8/6/11,15.6637554,218,0,NA
53,8/6/11,15.39041677,218,0,NA
64,8/6/11,17.49696285,218,0,NA
65,8/6/11,17.80708115,218,0,NA
68,8/6/11,19.01197545,218,0,NA
42,8/6/11,14.28488917,218,0,NA
48,8/6/11,14.82096253,218,0,NA
22,8/6/11,13.06866673,218,0,NA
23,8/6/11,13.11764775,218,0,NA
33,8/6/11,13.66234584,218,0,NA
34,8/6/11,13.7238541,218,0,NA
16,8/6/11,12.78930638,218,0,NA
35,8/6/11,13.7869904,218,0,NA
36,8/6/11,13.85186345,218,0,NA
29,8/6/11,13.43067786,218,0,NA
39,8/6/11,14.05812646,218,0,NA
38,8/6/11,13.98729907,218,0,NA
37,8/6/11,13.91859066,218,0,NA
30,8/6/11,13.48661523,218,0,NA
32,8/6/11,13.60236474,218,0,NA
18,8/7/11,12.86675314,219,0,NA
19,8/7/11,12.91215248,219,0,NA
43,8/7/11,14.32664141,219,0,NA
24,8/7/11,13.14932831,219,0,NA
21,8/7/11,13.00485326,219,0,NA
31,8/7/11,13.51920505,219,0,NA
60,8/7/11,16.43783125,219,0,NA
61,8/7/11,16.6453305,219,0,NA
62,8/7/11,16.87082528,219,0,NA
57,8/7/11,15.90133316,219,0,NA
56,8/7/11,15.74566546,219,0,NA
59,8/7/11,16.24591997,219,0,NA
55,8/7/11,15.59947292,219,0,NA
53,8/7/11,15.33171042,219,0,NA
64,8/7/11,17.38858339,219,0,NA
65,8/7/11,17.68957354,219,0,NA
68,8/7/11,18.8512256,219,0,NA
42,8/7/11,14.2471662,219,0,NA
48,8/7/11,14.77333538,219,0,NA
22,8/7/11,13.05224159,219,0,NA
23,8/7/11,13.10038351,219,0,NA
33,8/7/11,13.63567054,219,0,NA
34,8/7/11,13.69610382,219,0,NA
16,8/7/11,12.77765404,219,0,NA
35,8/7/11,13.75813343,219,0,NA
36,8/7/11,13.8218657,219,0,NA
29,8/7/11,13.40802639,219,0,NA
39,8/7/11,14.02447464,219,0,NA
38,8/7/11,13.95490688,219,0,NA
37,8/7/11,13.88741545,219,0,NA
30,8/7/11,13.46299551,219,0,NA
32,8/7/11,13.57673488,219,0,NA
18,8/8/11,12.85338217,220,0,NA
19,8/8/11,12.89798266,220,0,NA
43,8/8/11,14.28699127,220,0,NA
24,8/8/11,13.13097617,220,0,NA
21,8/8/11,12.9890508,220,0,NA
31,8/8/11,13.49428181,220,0,NA
60,8/8/11,16.35412717,220,0,NA
61,8/8/11,16.55657458,220,0,NA
62,8/8/11,16.77636862,220,0,NA
57,8/8/11,15.82994544,220,0,NA
56,8/8/11,15.6776759,220,0,NA
59,8/8/11,16.16673768,220,0,NA
55,8/8/11,15.5346116,220,0,NA
53,8/8/11,15.27243366,220,0,NA
64,8/8/11,17.28007488,220,0,NA
65,8/8/11,17.57217118,220,0,NA
68,8/8/11,18.69253645,220,0,NA
42,8/8/11,14.20899747,220,0,NA
48,8/8/11,14.72518717,220,0,NA
22,8/8/11,13.03560361,220,0,NA
23,8/8/11,13.08289597,220,0,NA
33,8/8/11,13.60866063,220,0,NA
34,8/8/11,13.66800708,220,0,NA
16,8/8/11,12.76584976,220,0,NA
35,8/8/11,13.728918,220,0,NA
36,8/8/11,13.79149737,220,0,NA
29,8/8/11,13.38508638,220,0,NA
39,8/8/11,13.9904151,220,0,NA
38,8/8/11,13.92211946,220,0,NA
37,8/8/11,13.8558574,220,0,NA
